Gene,mannwhitneyu pvalue,sidak,holm-sidak,holm,simes-hochberg,hommel,fdr_bh,fdr_by,fdr_tsbh,fdr_tsbky,l2fc
Clec1a,0.24521938937675336,1.0,1.0,1.0,0.5,0.5,0.29456496199822374,1.0,0.12933930066304714,0.13744948326381806,-0.004467682926829752
Clec1b,0.007305170516175632,1.0,1.0,1.0,0.5,0.5,0.016230492004975037,0.17153134175536863,0.007126579044228986,0.007573449075775691,-0.14272499999999866
Clec2d,0.38482338053985554,1.0,1.0,1.0,0.5,0.5,0.4146998514736294,1.0,0.1820888282530771,0.1935066543826627,-0.044580487804880775
Clec2e,0.4011661567942464,1.0,1.0,1.0,0.5,0.5,0.4276270922133088,1.0,0.18776499647563394,0.19953874505509855,0.0129999999999999
Clec2g,0.00028737916583759543,0.9981182225178754,0.9889713007990156,1.0,0.5,0.5,0.0010186641923347166,0.010765714043404415,0.0004472810118124452,0.0004753276353913595,0.15881036585365926
Clec2h,0.2902646576740959,1.0,1.0,1.0,0.5,0.5,0.3350955355609347,1.0,0.14713570117352207,0.1563618018056763,0.016240853658537446
Clec2i,0.40116069175479424,1.0,1.0,1.0,0.5,0.5,0.4276270922133088,1.0,0.18776499647563394,0.19953874505509855,-0.00865060975609655
Clec2j,4.032943984544303e-06,0.08428992509415756,0.07164592588468688,0.07434192370886959,0.0743352235231206,0.055642528154757745,2.5875785765072087e-05,0.00027346726457194107,1.1361690855076766e-05,1.2074122320345296e-05,0.2295189024390245
Clec2l,0.3268197289311745,1.0,1.0,1.0,0.5,0.5,0.3667513867220147,1.0,0.16103533683722426,0.17113301001336875,-0.027979878048781437
Clec3a,0.016773886967327734,1.0,1.0,1.0,0.5,0.5,0.032520093367426006,0.34368737852275766,0.014279112169712976,0.015174479675796522,-0.09868719512195234
Clec3b,0.0033508163227380155,1.0,1.0,1.0,0.5,0.5,0.008369615991925324,0.08845397050391815,0.0036749797799115174,0.0039054183002717774,0.12815731707317024
Clec4a1,0.001677837884817368,0.9999999999999999,0.9999999999326102,1.0,0.5,0.5,0.00463794620893415,0.04901595934145705,0.0020364564580494502,0.002164151858044905,-0.15523292682926826
Clec4a2,1.285995873763346e-11,2.80783788775274e-07,2.7531831781058003e-07,2.7531885661399474e-07,2.753059966552571e-07,2.6843877868936084e-07,6.562064981698049e-10,6.935093592058462e-09,2.881309745330182e-10,3.061981420870522e-10,-0.3731018292682933
Clec4a3,6.517535504963704e-05,0.7590305405260589,0.6652488287423226,1.0,0.5,0.4796439818741093,0.00028162254149095096,0.0029763171933230676,0.00012365646721964582,0.0001314103094298357,-0.24821707317072939
Clec4a4,1.1103478015875985e-05,0.21528500038473197,0.18000299511414863,0.19845348965534737,0.19845246257775148,0.13369252233422224,6.118072471348305e-05,0.000646586178438263,2.686358925657974e-05,2.854806267700249e-05,-0.16910853658536595
Clec4b1,1.9848712164401534e-05,0.3516866161228295,0.29434317296995516,0.34862278045554856,0.3485982517281138,0.2157928274622814,0.00010138152607977134,0.0010714468293591833,4.4515191468662075e-05,4.7306503385986185e-05,-0.19043353658536688
Clec4b2,0.3033321231985997,1.0,1.0,1.0,0.5,0.5,0.34668585842230676,1.0,0.15222484770058875,0.1617700617607962,0.015055487804877643
Clec4d,1.9121537192976933e-07,0.004166293647853481,0.0037453793228037213,0.0037524104587497932,0.0037524104587497932,0.0032433951386727474,1.886863630518575e-06,1.994124701537383e-05,8.284950822470266e-07,8.80445621382606e-07,0.20479390243902262
Clec4e,6.80866547089322e-10,1.4865930530238991e-05,1.4233414675213218e-05,1.4233515166902277e-05,1.4233515166902277e-05,1.3543797354700794e-05,1.5940370731749485e-08,1.6846520603669167e-07,6.999190904336462e-09,7.438073100241528e-09,-0.36458963414634127
Clec4f,0.0018656303721339286,1.0,0.9999999999937612,1.0,0.5,0.5,0.005075277042757563,0.053637873741447496,0.002228482229958631,0.0023682185491971453,-0.22848902439024243
Clec4g,0.006751731754297106,1.0,1.0,1.0,0.5,0.5,0.015191396447168489,0.16054969959763454,0.006670326909361743,0.0070885877857112594,-0.08109786585365875
Clec4n,0.00011908666644078654,0.9257481887947593,0.8577149794621381,1.0,0.5,0.5,0.00047517146839695423,0.0050218317173018855,0.0002086410583274526,0.00022172383419201378,-0.24719207317073355
Clec5a,0.0665501976477061,1.0,1.0,1.0,0.5,0.5,0.10304977202217751,1.0,0.04524769462199394,0.04808493793293706,0.0957445121951217
Clec7a,0.000715944717372795,0.999999838301999,0.9999760169489665,1.0,0.5,0.5,0.00223518875054583,0.02362250789071023,0.0009814397064890935,0.0010429805930600668,-0.33673048780487846
Clec9a,0.15948305826084364,1.0,1.0,1.0,0.5,0.5,0.20908809259440733,1.0,0.09180761856291028,0.09756438813619635,-0.05108414634146463
Clgn,0.3183404995807644,1.0,1.0,1.0,0.5,0.5,0.35953314277879905,1.0,0.15786590820831486,0.16776484329952465,0.013039634146341683
Clic1,0.36334909471836085,1.0,1.0,1.0,0.5,0.5,0.3971869753854323,1.0,0.17439917253000548,0.1853348210714066,0.03596646341463483
Clic3,0.055715772962208907,1.0,1.0,1.0,0.5,0.5,0.089026028537043,0.9408682202258483,0.03909006758196534,0.04154119871025349,0.058832926829269105
Clic4,0.39569410766309376,1.0,1.0,1.0,0.5,0.5,0.423326008892907,1.0,0.1858764517384034,0.1975317796785871,-0.0017640243902441455
Clic5,0.014034275111785125,1.0,1.0,1.0,0.5,0.5,0.028001167580512566,0.2959292820162192,0.012294915892386826,0.01306586495765316,-0.1667841463414632
Clic6,8.516734959185281e-11,1.8595414845723468e-06,1.8047789995812025e-06,1.804781305200953e-06,1.804781305200953e-06,1.7436311481940026e-06,2.8836932934427745e-09,3.047620365935776e-08,1.2661888616028157e-09,1.3455848597411836e-09,0.2887256097560975
Clint1,0.390245796279732,1.0,1.0,1.0,0.5,0.5,0.41903866345811475,1.0,0.18399393911207043,0.1955312246547033,0.019275609756098433
Clip1,0.23931971416988096,1.0,1.0,1.0,0.5,0.5,0.2888725235082596,1.0,0.1268398315871432,0.13479328571863494,-0.01404390243902398
Clip2,0.005023759109230746,1.0,1.0,1.0,0.5,0.5,0.011836422293041339,0.12509278196164336,0.005197205300145979,0.00552309452161075,-0.07133536585365796
Clip3,9.216886812989669e-08,0.0020103916089390106,0.0018282475072178839,0.0018299207078509689,0.001829736370114709,0.0016116648281193735,1.0146443325413767e-06,1.072323030700205e-05,4.4551594834085273e-07,4.7345189413673296e-07,0.17108353658536402
Clip4,4.843081726381174e-12,1.0574480535652242e-07,1.0409814266143513e-07,1.0409719862683695e-07,1.0409719862683695e-07,1.0187906719615438e-07,3.0845599191169015e-10,3.259905500638995e-09,1.3543865505438186e-10,1.4393129586860335e-10,-0.29237256097561026
Clk1,0.4362057312144648,1.0,1.0,1.0,0.5,0.5,0.4542031622016876,1.0,0.1994341722097453,0.2119396330028911,0.0018932926829258179
Clk2,0.19238980016588014,1.0,1.0,1.0,0.5,0.5,0.24280375048277156,1.0,0.10661168617194884,0.11329674042690525,-0.021642682926829693
Clk3,0.20156749786981626,1.0,1.0,1.0,0.5,0.5,0.2516585662179756,1.0,0.11049971028358213,0.11742856194071943,0.025692073170732854
Clk4,0.007115396975803262,1.0,1.0,1.0,0.5,0.5,0.015873679850897444,0.16776038598121268,0.006969907883601438,0.007406953896350683,0.07365365853658368
Clmn,0.02498256563045869,1.0,1.0,1.0,0.5,0.5,0.04546088332646238,0.480451628452304,0.019961229662489456,0.021212892665681857,-0.07395426829268281
Cln3,0.01757215984022928,1.0,1.0,1.0,0.5,0.5,0.03382144157720728,0.3574406279280318,0.014850515727795466,0.015781712925017146,-0.0631121951219491
Cln5,0.006317516629724158,1.0,1.0,1.0,0.5,0.5,0.01437103884536008,0.1518797812664909,0.006310119511334024,0.006705793689308202,0.07905731707317187
Cln6,0.12072815028563316,1.0,1.0,1.0,0.5,0.5,0.16741870067831202,1.0,0.0735111790511577,0.07812067579535333,-0.10896036585365998
Cln8,0.021365259171635054,1.0,1.0,1.0,0.5,0.5,0.03984664342185994,0.4211177460611971,0.01749609647730014,0.018593184033087035,0.08099207317073187
Clnk,0.027578873226097003,1.0,1.0,1.0,0.5,0.5,0.04926268933556297,0.5206308716714717,0.021630548807366593,0.022986885973899234,-0.05982743902439136
Clns1a,0.3975187684218332,1.0,1.0,1.0,0.5,0.5,0.4247546804951721,1.0,0.1865037611938818,0.19819842438796775,-0.02600060975609786
Clock,1.2428446796193216e-06,0.026771406501759465,0.02329494797443954,0.023570549348980434,0.023570549348980434,0.018949652830155796,9.437891690076541e-06,9.97440018727986e-05,4.144044500905185e-06,4.4038955858868425e-06,0.15430243902438967
Clp1,0.0007275926916625863,0.999999874635582,0.9999795435006656,1.0,0.5,0.5,0.0022653575632605887,0.023941345848459313,0.0009946864046431834,0.0010570579215046887,0.1317371951219517
Clpb,0.03787184538758287,1.0,1.0,1.0,0.5,0.5,0.064402644970676,0.6806369209897337,0.028278288785099883,0.030051470521113528,-0.06588536585366
Clpp,0.13554493161015008,1.0,1.0,1.0,0.5,0.5,0.18360939394745854,1.0,0.08062028303445475,0.08567555404166893,0.02564512195121793
Clps,0.06009902954051675,1.0,1.0,1.0,0.5,0.5,0.09481725132718717,1.0,0.04163291144424949,0.04424349084497032,-0.08073841463414766
Clptm1,0.14717872440075241,1.0,1.0,1.0,0.5,0.5,0.1960589240443459,1.0,0.0860866952831888,0.091484736053971,0.022107317073171373
Clptm1l,0.0020407772270306657,1.0,0.999999999999318,1.0,0.5,0.5,0.005479832198502368,0.0579133996255481,0.0024061166660731977,0.0025569915000994733,-0.0705432926829257
Clpx,2.2187635538396688e-07,0.004832733464628536,0.004334253784326281,0.00434367340935192,0.004343229656641152,0.003736759302549312,2.1404126548900968e-06,2.2620870303311165e-05,9.398248659169807e-07,9.987563062159265e-07,0.3202225609756102
Clrn1,9.616053149340741e-14,2.099236784403047e-09,2.090006834265523e-09,2.09033763360369e-09,2.09033763360369e-09,2.070913206242022e-09,2.1437495061109555e-11,2.2656135689411382e-10,9.412900300030105e-12,1.0003133429827027e-11,-0.3814615853658534
Clrn2,0.0014176695100392037,0.9999999999999647,0.9999999980040802,1.0,0.5,0.5,0.00400587499446046,0.042335938583590665,0.001758922944576918,0.0018692156876803302,-0.14340365853658543
Clrn3,0.0006704637537280758,0.9999995632108364,0.9999547257591007,1.0,0.5,0.5,0.0021125291580274454,0.022326184619832434,0.0009275816175693468,0.0009857453486011413,-0.12101585365853751
Clspn,1.182231121377283e-05,0.22750509746354486,0.19023067662714555,0.2110046105434175,0.210966592341255,0.140981061224241,6.463340993375962e-05,0.0006830757517864665,2.8379614410321215e-05,3.0159149739701064e-05,0.16885182926829234
Clstn1,0.07221676811871401,1.0,1.0,1.0,0.5,0.5,0.11014634973345055,1.0,0.04836370133253597,0.05139633292282011,-0.03775548780487625
Clstn2,0.40116287787934235,1.0,1.0,1.0,0.5,0.5,0.4276270922133088,1.0,0.18776499647563394,0.19953874505509855,0.008190243902440386
Clstn3,0.007694939519658685,1.0,1.0,1.0,0.5,0.5,0.0169598956264583,0.17924001638062945,0.00744684983836474,0.007913802355349508,-0.10057743902439054
Clta,0.017990157017761767,1.0,1.0,1.0,0.5,0.5,0.034513390238974574,0.36475346122614705,0.01515434057987768,0.016104589024604234,-0.055575609756095545
Cltb,0.04819479749017874,1.0,1.0,1.0,0.5,0.5,0.07873183027192089,0.8320743746559832,0.03457003099830107,0.03673773456924388,0.033985975609756025
Cltc,0.017169048165302615,1.0,1.0,1.0,0.5,0.5,0.03314591975740844,0.350301401088845,0.014553903669244054,0.015466501895046295,-0.019674999999999443
Clu,0.06777098704241499,1.0,1.0,1.0,0.5,0.5,0.10463296211969547,1.0,0.04594285095912432,0.04882368384262047,-0.0500750000000032
Cluap1,3.4538095294964105e-06,0.07263737390187519,0.061896381007214396,0.06389475774145077,0.06388166105756561,0.048374056270126725,2.2576617483655382e-05,0.00023860012919399347,9.913072813767709e-06,1.053466911313106e-05,0.09280182926829461
Clybl,0.00035999451674465155,0.9996147181518296,0.9962009274764417,1.0,0.5,0.5,0.0012349606315276136,0.013051634791850831,0.0005422537132204466,0.0005762555719564925,-0.12277560975609525
Cma1,0.08464824795958337,1.0,1.0,1.0,0.5,0.5,0.12555634695960954,1.0,0.05513001274625706,0.05858692389285271,-0.03261036585365762
Cma2,0.05260784912050008,1.0,1.0,1.0,0.5,0.5,0.0848738491556045,0.8969860692541582,0.037266904454281415,0.03960371467778108,0.05842987804878064
Cmah,0.02089135826236712,1.0,1.0,1.0,0.5,0.5,0.03907331816862461,0.4129448873296131,0.017156540317056157,0.018232336104226105,-0.1277774390243902
Cmas,0.1571962211172483,1.0,1.0,1.0,0.5,0.5,0.20655423813187107,1.0,0.09069503897454649,0.09638204457374838,-0.03308475609756023
Cmbl,0.003599423459093352,1.0,1.0,1.0,0.5,0.5,0.008890052408192963,0.09395418311320813,0.003903496035419343,0.004148263600006006,-0.11106829268292806
Cmc1,0.15717982637578615,1.0,1.0,1.0,0.5,0.5,0.20655423813187107,1.0,0.09069503897454649,0.09638204457374838,-0.01209573170731737
Cmklr1,0.020416189680540632,1.0,1.0,1.0,0.5,0.5,0.03835847387548842,0.4053900824161063,0.016842662317683773,0.017898776477720865,-0.08916402439024296
Cml1,0.16294218590562076,1.0,1.0,1.0,0.5,0.5,0.21273434266366398,1.0,0.09340863529891667,0.09926579615319266,0.07908658536585378
Cml2,5.80286237644635e-05,0.7183341201533882,0.624760174896519,0.980161484005553,0.5,0.45369583120218115,0.0002558022024546231,0.0027034359154097277,0.00011231912223744947,0.00011936205958313038,-0.09582926829268068
Cml3,2.047342248563867e-09,4.47006726251864e-05,4.242822167699334e-05,4.242912075923758e-05,4.242912075923758e-05,3.994569461172961e-05,4.023552714234336e-08,4.252276489736224e-07,1.766684980826444e-08,1.8774644401175483e-08,0.5460182926829287
Cml4,5.921158807067317e-05,0.7255164894190778,0.6316391356932096,0.9986626443999737,0.5,0.4588305959596464,0.0002600212819660254,0.002748025097878231,0.0001141716602641882,0.00012133076045901628,0.5441701219512183
Cml5,0.01321215705315468,1.0,1.0,1.0,0.5,0.5,0.026589199759369356,0.28100695342618887,0.011674940830497115,0.012407014542842305,0.48386341463414695
Cmpk1,0.326822470660866,1.0,1.0,1.0,0.5,0.5,0.3667513867220147,1.0,0.16103533683722426,0.17113301001336875,0.031127439024389858
Cmpk2,0.22067972564539962,1.0,1.0,1.0,0.5,0.5,0.27074731929362017,1.0,0.11888131126078302,0.12633572872864782,-0.08843536585365719
Cmtm2a,2.857455560712634e-05,0.46415254702836917,0.39093651560120024,0.4958256888948563,0.4958256888948563,0.28677424007311997,0.0001390020758334885,0.0014690381885645403,6.1033841761273894e-05,6.486095076041751e-05,-0.11830487804878054
Cmtm2b,0.0014615119779204002,0.9999999999999865,0.9999999988808449,1.0,0.5,0.5,0.004116732358949222,0.043507530453288305,0.0018075988424130342,0.001920943793296167,-0.1118030487804873
Cmtm3,0.4048227474003729,1.0,1.0,1.0,0.5,0.5,0.4304530477241698,1.0,0.1890058334950818,0.20085738839291933,0.024490243902437925
Cmtm4,0.0006382195614527123,0.9999991164646689,0.9999284078962943,1.0,0.5,0.5,0.0020230670593435716,0.02138070780872946,0.0008883000777652662,0.0009440006714597054,0.09899024390243838
Cmtm5,0.011405149184305009,1.0,1.0,1.0,0.5,0.5,0.023509563128890864,0.24845993000982936,0.010322716026228666,0.010969998882092583,0.07582804878048677
Cmtm6,0.40848563777558106,1.0,1.0,1.0,0.5,0.5,0.433315935654183,1.0,0.19026288701642632,0.20219326508359278,0.018557317073170765
Cmtm7,0.00010456893928696172,0.8980504914457368,0.8212439761255477,1.0,0.5,0.5,0.0004246068449721403,0.004487441404380091,0.00018643884871063062,0.00019812944158664977,-0.15709207317073037
Cmtm8,0.1482688437369306,1.0,1.0,1.0,0.5,0.5,0.19715377055528258,1.0,0.08656742687155326,0.0919956117744253,0.027890853658535164
Cmya5,0.2527133835104397,1.0,1.0,1.0,0.5,0.5,0.30131991338294706,1.0,0.13230530409463742,0.1406014690635006,0.015760365853660474
Cnbd1,0.401165610331087,1.0,1.0,1.0,0.5,0.5,0.4276270922133088,1.0,0.18776499647563394,0.19953874505509855,-0.003458841463414686
Cnbp,6.273077006171582e-08,0.0013687261144454954,0.001251072041884571,0.0012518552473516009,0.001251792516581539,0.001114537591686505,7.279768901326358e-07,7.693596268867e-06,3.1964433661727486e-07,3.396875402218931e-07,0.16376036585365839
Cndp1,0.3149858142573876,1.0,1.0,1.0,0.5,0.5,0.3565832615455484,1.0,0.15657065716026256,0.16638837391752676,0.007563414634145005
Cndp2,0.08246314227036261,1.0,1.0,1.0,0.5,0.5,0.12301117976536771,1.0,0.05401246589770909,0.0573993015996396,0.06205731707317064
Cnfn,0.13865685359097119,1.0,1.0,1.0,0.5,0.5,0.18703968785549935,1.0,0.08212647648029094,0.08727619290212539,-0.052263414634149186
Cnga1,0.001157278080760042,0.9999999999895314,0.9999999389134665,1.0,0.5,0.5,0.0033686210298312412,0.035601144126449616,0.0014791137589535636,0.001571861149815662,-0.09244756097560902
Cnga2,0.006661274602763871,1.0,1.0,1.0,0.5,0.5,0.01503166130855666,0.15886154481815104,0.006600189473533603,0.007014052402710064,-0.11506463414634105
Cnga3,9.124483472404993e-10,1.9922198595478946e-05,1.903440365425002e-05,1.9034584971784057e-05,1.9034584971784057e-05,1.807195196544533e-05,2.0420846100277652e-08,2.1581694074873488e-07,8.966504147813586e-09,9.528746138890893e-09,0.2621000000000011
Cnga4,0.06965088575741203,1.0,1.0,1.0,0.5,0.5,0.10693097975983265,1.0,0.04695187794071245,0.04989598156270674,-0.06913963414634061
Cngb1,2.583484278046853e-06,0.054846441187592854,0.0470126274836582,0.04815356345851529,0.048143229521403104,0.037150503918313746,1.761858389921036e-05,0.0001862013385136279,7.736070524948691e-06,8.221158539559405e-06,0.2000548780487792
Cngb3,7.657543046897486e-10,1.671934068880887e-05,1.5994183181655686e-05,1.5994310162054778e-05,1.5994310162054778e-05,1.5204051719614958e-05,1.7588381141393196e-08,1.8588214180834607e-07,7.722808921981156e-09,8.207065371699418e-09,-0.2146152439024389
Cnih,0.3598096866052134,1.0,1.0,1.0,0.5,0.5,0.39456252093326616,1.0,0.17324681177004775,0.18411020187076374,0.020401219512194757
Cnih2,0.016774387154680253,1.0,1.0,1.0,0.5,0.5,0.032520093367426006,0.34368737852275766,0.014279112169712976,0.015174479675796522,0.06440853658536483
Cnih3,0.41032116462417617,1.0,1.0,1.0,0.5,0.5,0.4346289547295962,1.0,0.1908394150862251,0.20280594417552145,-0.011929878048780651
Cnih4,0.12651611749120445,1.0,1.0,1.0,0.5,0.5,0.1738221847467553,1.0,0.076322858164658,0.08110866041621576,-0.049574999999999037
Cnksr1,0.027576812486021594,1.0,1.0,1.0,0.5,0.5,0.04926268933556297,0.5206308716714717,0.021630548807366593,0.022986885973899234,0.04877682926829241
Cnksr2,0.167633091993528,1.0,1.0,1.0,0.5,0.5,0.21784785548197066,1.0,0.09565390631609658,0.10165185622554912,-0.030879878048780895
Cnksr3,0.024711145535749605,1.0,1.0,1.0,0.5,0.5,0.045023804441000924,0.4758323767590612,0.019769314517535764,0.021008943538315637,-0.0673865853658544
Cnn1,0.027576812486021594,1.0,1.0,1.0,0.5,0.5,0.04926268933556297,0.5206308716714717,0.021630548807366593,0.022986885973899234,0.09427195121951382
Cnn2,0.2042430622039373,1.0,1.0,1.0,0.5,0.5,0.2543489872648151,1.0,0.11168103604047734,0.11868396237986745,-0.013658536585367642
Cnn3,0.4774006723750117,1.0,1.0,1.0,0.5,0.5,0.48429907836109437,1.0,0.21264886251936482,0.2259829465606203,0.003096951219511368
Cnnm1,1.9608380740463207e-07,0.004272142595488582,0.0038380158418531707,0.0038453995470122395,0.0038448018691911072,0.003321855781241872,1.9201517873041593e-06,2.0293051643122894e-05,8.431114401797643e-07,8.959784937172699e-07,0.2311091463414625
Cnnm2,2.637621554553539e-05,0.43780464648209594,0.3680045432453929,0.4588670218456792,0.4587717449481078,0.270171575832919,0.00012958616014397404,0.0013695264392236846,5.689944661080329e-05,6.046730958463081e-05,-0.14770121951219295
Cnnm3,0.0006815130295010015,0.9999996568946523,0.9999611843241181,1.0,0.5,0.5,0.002144518431278315,0.02266426204600157,0.000941627654147898,0.0010006721377497556,-0.09671585365853552
Cnnm4,2.38757080586953e-07,0.005199458496567111,0.004657062338438656,0.0046679396825555185,0.004667700925474931,0.0040082538688937675,2.279790561050535e-06,2.4093880440491575e-05,1.0010237294490922e-06,1.0637926263885228e-06,0.17760182926829327
Cno,3.2289908393190534e-06,0.0680740309577691,0.05809974820299957,0.05985580318845729,0.05985580318845729,0.045493251935166144,2.1326546110608218e-05,0.00022538879710110133,9.364184188073692e-06,9.951362588476373e-06,0.1686024390243892
Cnot1,0.0023679008805547537,1.0,0.9999999999999883,1.0,0.5,0.5,0.006218078244298783,0.06571552507819849,0.002730270043422755,0.002901470819119385,-0.05638414634146116
Cnot10,0.31330406027260993,1.0,1.0,1.0,0.5,0.5,0.3551832629652763,1.0,0.15595593762242851,0.16573510857285334,0.01487439024390369
Cnot2,0.0005777981278860341,0.9999966924088297,0.999832480900546,1.0,0.5,0.5,0.001855088693834895,0.019605434797119892,0.0008145431578178593,0.0008656188456578725,0.09935060975609566
Cnot3,2.0580157705666073e-06,0.04394014931664714,0.03784092879034395,0.038575447603500485,0.038575447603500485,0.030189033338441564,1.4532699687324293e-05,0.00015358828776912338,6.3811024962159014e-06,6.781227641266511e-06,0.13423963414633988
Cnot4,0.006930248488655871,1.0,1.0,1.0,0.5,0.5,0.015521506182761142,0.1640384518705392,0.006815273416420769,0.007242623120632863,0.07269817073170692
Cnot6,2.1077338030720956e-05,0.3688472997893245,0.30900044207897437,0.3696121997067227,0.3696121997067227,0.22645491980206595,0.00010692138570656306,0.0011299946265934692,4.6947665327874875e-05,4.9891504799226915e-05,0.1524097560975619
Cnot6l,7.733630500456414e-06,0.15537010468751122,0.1305161460984019,0.1398549739702538,0.13984724033975332,0.09814499109826008,4.4917428523019536e-05,0.0004747081468875199,1.972260635935643e-05,2.0959306558889873e-05,0.09707012195122111
Cnot7,0.004141442433655892,1.0,1.0,1.0,0.5,0.5,0.010020401641227914,0.10590023629109115,0.004399816365963727,0.004675705550108829,0.05830975609756095
Cnot8,1.2336332847438474e-05,0.23612655604476496,0.19728634742041018,0.21975587102525398,0.21974709701142153,0.14599074880928048,6.696954037567669e-05,0.0007077650581300308,2.940537618309116e-05,3.1249231601101516e-05,-0.36444725609756023
Cnp,0.00032460917564637956,0.9991654912474545,0.993611149150475,1.0,0.5,0.5,0.0011282058815678439,0.011923401248853787,0.0004953792152876669,0.0005264418224922336,0.17246036585365765
Cnpy1,0.007400168374466415,1.0,1.0,1.0,0.5,0.5,0.016410034962317143,0.17342883471899403,0.007205413812573713,0.0076572271549570125,0.09463841463414546
Cnpy2,0.015079828480015095,1.0,1.0,1.0,0.5,0.5,0.02975724264775573,0.31448829504028764,0.013065983569846762,0.013885282205813528,-0.05102317073170681
Cnpy3,0.0001511790392858033,0.9631571120165165,0.9135389289802458,1.0,0.5,0.5,0.0005844614401325959,0.00617685865588604,0.0002566287362165062,0.000272720565232523,-0.1095719512195128
Cnpy4,0.06237940077565918,1.0,1.0,1.0,0.5,0.5,0.09767682458554551,1.0,0.04288850954024113,0.045577820848274504,0.062323780487803404
Cnr1,8.763991944276398e-09,0.00019133469483723076,0.00017924262679502867,0.00017925869122822945,0.00017924992723628518,0.0001654641679079384,1.3846092627447966e-07,1.4633190698884915e-06,6.079623065830523e-08,6.460844032350187e-08,0.2209804878048791
